"","date","symbol","name","open","close","low","high","volume"
"879",2015-03-13,"SBUX","Starbucks Corp.",92.68,93.290001,92.68,94.370003,5835200
"880",2015-03-13,"SNA","Snap-On Inc.",144.339996,142.5,141.630005,144.339996,460900
"881",2015-03-13,"TDG","TransDigm Group",215.570007,214.820007,212.779999,216.820007,176200
"882",2015-03-13,"WDC","Western Digital",98.18,97.190002,96.080002,98.559998,2210300
"883",2015-03-16,"ANTM","Anthem Inc.",150.080002,153.25,150.080002,154.839996,2959300
"884",2015-03-16,"BEN","Franklin Resources",53,53.400002,52.880001,53.52,2088000
"885",2015-03-16,"BLK","BlackRock",370.670013,374.079987,369.720001,374.73999,491800
"886",2015-03-16,"COL","Rockwell Collins",93.580002,94.919998,93.470001,94.980003,881900
"887",2015-03-16,"CTAS","Cintas Corporation",83.269997,85.370003,83.269997,85.449997,895300
"888",2015-03-16,"FFIV","F5 Networks",113.309998,113.269997,112.440002,113.970001,983800
"889",2015-03-16,"FOX","Twenty-First Century Fox Class B",33.029999,33.32,33.029999,33.560001,1834400
"890",2015-03-16,"GPS","Gap (The)",41.130001,41.27,41.009998,41.529999,3274300
"891",2015-03-16,"HP","Helmerich & Payne",61.959999,64.110001,60.970001,64.160004,3537000
"892",2015-03-16,"HPQ","HP Inc.",32.399999,32.379999,32.189998,32.709998,27522500
"893",2015-03-16,"MKC","McCormick & Co.",72.120003,72.620003,71.980003,72.690002,599000
"894",2015-03-16,"NFX","Newfield Exploration Co",31.09,31.73,30.66,31.799999,2310900
"895",2015-03-16,"ORLY","O'Reilly Automotive",211.119995,215.059998,210.399994,215.490005,637200
"896",2015-03-16,"ROP","Roper Industries",168.139999,170.380005,167.949997,170.440002,297700
"897",2015-03-16,"SBUX","Starbucks Corp.",94,94.050003,93.739998,94.620003,6772600
"898",2015-03-16,"SNA","Snap-On Inc.",143.440002,144.229996,142.940002,144.380005,387200
"899",2015-03-16,"TDG","TransDigm Group",214.850006,217.139999,214.240005,217.279999,385300
"900",2015-03-16,"WDC","Western Digital",97.959999,98.199997,97.589996,99.410004,1516200
"901",2015-03-17,"ANTM","Anthem Inc.",152.649994,153.300003,152.389999,153.559998,2678700
"902",2015-03-17,"BEN","Franklin Resources",52.82,52.689999,52.330002,53.080002,1892300
"903",2015-03-17,"BLK","BlackRock",373.040009,374.26001,371.529999,376.140015,531500
"904",2015-03-17,"COL","Rockwell Collins",94.68,94.739998,94.110001,94.900002,1006200
"905",2015-03-17,"CTAS","Cintas Corporation",85.330002,85.260002,84.019997,85.529999,579400
"906",2015-03-17,"FFIV","F5 Networks",112.589996,112.589996,111.980003,113.239998,566200
"907",2015-03-17,"FOX","Twenty-First Century Fox Class B",33.279999,32.98,32.849998,33.279999,1946800
"908",2015-03-17,"GPS","Gap (The)",41.23,41.279999,40.970001,41.380001,2267500
"909",2015-03-17,"HP","Helmerich & Payne",63.349998,64.029999,63.060001,64.309998,1607300
"910",2015-03-17,"HPQ","HP Inc.",32.279999,32.429998,32.199998,32.469998,22919200
"911",2015-03-17,"MKC","McCormick & Co.",72.230003,72.019997,71.410004,72.459999,667000
"912",2015-03-17,"NFX","Newfield Exploration Co",31.49,31.57,31.4,32.099998,1889000
"913",2015-03-17,"ORLY","O'Reilly Automotive",213.880005,214.039993,212.970001,215.009995,404800
"914",2015-03-17,"ROP","Roper Industries",168.75,168.779999,167.289993,169.759995,346900
"915",2015-03-17,"SBUX","Starbucks Corp.",93.760002,94.389999,93.599998,94.480003,5508800
"916",2015-03-17,"SNA","Snap-On Inc.",144.289993,144.020004,143.139999,144.919998,280600
"917",2015-03-17,"TDG","TransDigm Group",216.470001,216.490005,215.139999,217.039993,286400
"918",2015-03-17,"WDC","Western Digital",97.529999,96.620003,96.230003,98.169998,1500000
"919",2015-03-18,"ANTM","Anthem Inc.",153.029999,157.389999,153.029999,157.979996,2275200
"920",2015-03-18,"BEN","Franklin Resources",52.549999,53.299999,51.799999,53.549999,3529200
"921",2015-03-18,"BLK","BlackRock",373.970001,377.76001,371.450012,380.98999,595700
"922",2015-03-18,"COL","Rockwell Collins",94.339996,96.260002,93.860001,96.699997,1092400
"923",2015-03-18,"CTAS","Cintas Corporation",85.239998,86.160004,84.25,86.339996,756700
"924",2015-03-18,"FFIV","F5 Networks",112.349998,114.269997,111.540001,114.849998,853400
"925",2015-03-18,"FOX","Twenty-First Century Fox Class B",32.98,33.869999,32.889999,33.93,2248400
"926",2015-03-18,"GPS","Gap (The)",41.130001,42.330002,40.91,42.48,5163300
"927",2015-03-18,"HP","Helmerich & Payne",63.650002,66.940002,62.98,67.559998,2066900
"928",2015-03-18,"HPQ","HP Inc.",32.359999,33.029999,32.159998,33.159998,30584400
"929",2015-03-18,"MKC","McCormick & Co.",71.970001,72.489998,71.010002,72.910004,1053000
"930",2015-03-18,"NFX","Newfield Exploration Co",31.120001,33.369999,31.07,33.740002,4436600
"931",2015-03-18,"ORLY","O'Reilly Automotive",213.279999,214.320007,209.600006,214.949997,502300
"932",2015-03-18,"ROP","Roper Industries",168.369995,171.009995,166.320007,171.589996,417200
"933",2015-03-18,"SBUX","Starbucks Corp.",94,95.839996,93.349998,96.57,15430000
"934",2015-03-18,"SNA","Snap-On Inc.",144.039993,145.970001,142.759995,146.479996,333900
"935",2015-03-18,"TDG","TransDigm Group",215.25,216.440002,213.279999,217.380005,269700
"936",2015-03-18,"WDC","Western Digital",97.639999,97.879997,96.169998,98.489998,2572000
"937",2015-03-19,"ANTM","Anthem Inc.",157.779999,157.320007,156.410004,158.100006,2341900
"938",2015-03-19,"BEN","Franklin Resources",53.029999,52.66,52.290001,53.09,1864300
"939",2015-03-19,"BLK","BlackRock",376,369.950012,369.119995,376.450012,632600
"940",2015-03-19,"COL","Rockwell Collins",96.120003,96.129997,95.739998,96.589996,612700
"941",2015-03-19,"CTAS","Cintas Corporation",87.949997,83.959999,82.559998,88.230003,1563900
"942",2015-03-19,"FFIV","F5 Networks",114.800003,114.559998,114.5,116.160004,1034900
"943",2015-03-19,"FOX","Twenty-First Century Fox Class B",33.880001,33.580002,33.52,34.040001,1563700
"944",2015-03-19,"GPS","Gap (The)",42,42.77,42,43,5153800
"945",2015-03-19,"HP","Helmerich & Payne",65.769997,66.050003,64.839996,66.169998,1849700
"946",2015-03-19,"HPQ","HP Inc.",32.939999,32.839998,32.629999,33.039999,25941500
"947",2015-03-19,"MKC","McCormick & Co.",72.43,72.400002,71.870003,72.660004,480200
"948",2015-03-19,"NFX","Newfield Exploration Co",32.459999,32.470001,32.169998,33.060001,2441000
"949",2015-03-19,"ORLY","O'Reilly Automotive",214.330002,214.970001,213.380005,215.229996,368000
"950",2015-03-19,"ROP","Roper Industries",170.429993,169.169998,168.160004,170.429993,302500
"951",2015-03-19,"SBUX","Starbucks Corp.",96.760002,97.760002,96.379997,99.199997,22020600
"952",2015-03-19,"SNA","Snap-On Inc.",145.399994,144.380005,144.169998,146.320007,292800
"953",2015-03-19,"TDG","TransDigm Group",216.740005,214.789993,213.509995,217.580002,202900
"954",2015-03-19,"WDC","Western Digital",98.339996,99.300003,98.160004,99.620003,1942300
"955",2015-03-20,"ANTM","Anthem Inc.",158.75,158.380005,157.75,160.639999,2497600
"956",2015-03-20,"BEN","Franklin Resources",52.75,53.349998,52.630001,53.68,7521700
"957",2015-03-20,"BLK","BlackRock",370.619995,378.640015,370.420013,379.589996,681600
"958",2015-03-20,"COL","Rockwell Collins",96.540001,96.540001,95.809998,96.910004,798300
"959",2015-03-20,"CTAS","Cintas Corporation",84.300003,82.550003,82.550003,84.339996,1540300
"960",2015-03-20,"FFIV","F5 Networks",115.18,116.349998,114.540001,116.489998,1587800
"961",2015-03-20,"FOX","Twenty-First Century Fox Class B",33.93,34.400002,33.540001,34.48,3355000
"962",2015-03-20,"GPS","Gap (The)",42.880001,43.16,42.639999,43.419998,6628700
"963",2015-03-20,"HP","Helmerich & Payne",67.260002,68.160004,66.790001,68.169998,7755200
"964",2015-03-20,"HPQ","HP Inc.",32.859998,33.279998,32.859998,33.589999,55359600
"965",2015-03-20,"MKC","McCormick & Co.",72.519997,72.879997,72.489998,73.120003,1062800
"966",2015-03-20,"NFX","Newfield Exploration Co",33.040001,33.290001,32.889999,34.360001,4876000
"967",2015-03-20,"ORLY","O'Reilly Automotive",216.410004,214.789993,213.759995,217.600006,992600
"968",2015-03-20,"ROP","Roper Industries",169.770004,171.429993,168.479996,171.860001,592100
"969",2015-03-20,"SBUX","Starbucks Corp.",98.489998,97.459999,97.010002,98.900002,17360600
"970",2015-03-20,"SNA","Snap-On Inc.",144.619995,143.690002,143.589996,145.679993,696100
"971",2015-03-20,"TDG","TransDigm Group",218.100006,215.75,215.020004,218.440002,434300
"972",2015-03-20,"WDC","Western Digital",100.07,100.440002,99.089996,101.080002,2417900
"973",2015-03-23,"ANTM","Anthem Inc.",158.199997,157.570007,157.039993,158.880005,1570400
"974",2015-03-23,"BEN","Franklin Resources",53.490002,53.700001,53.459999,54.040001,1539900
"975",2015-03-23,"BLK","BlackRock",377.920013,374.329987,374.019989,380.820007,453000
"976",2015-03-23,"COL","Rockwell Collins",96.660004,96.080002,95.970001,96.989998,648300
"977",2015-03-23,"CTAS","Cintas Corporation",82.550003,83.830002,82.199997,84.099998,836200
"978",2015-03-23,"FFIV","F5 Networks",116.690002,115.419998,115.260002,116.879997,897000
"979",2015-03-23,"FOX","Twenty-First Century Fox Class B",34.34,34.650002,34.34,34.810001,1844700
"980",2015-03-23,"GPS","Gap (The)",43,43.450001,43,43.790001,3547100
"981",2015-03-23,"HP","Helmerich & Payne",68.160004,68.510002,68,69.68,2195000
"982",2015-03-23,"HPQ","HP Inc.",33.299999,33.449999,33.239998,33.739999,28018000
"983",2015-03-23,"MKC","McCormick & Co.",72.970001,73.199997,72.879997,73.629997,1096900
"984",2015-03-23,"NFX","Newfield Exploration Co",33.259998,32.650002,32.650002,33.75,2117800
"985",2015-03-23,"ORLY","O'Reilly Automotive",214.970001,215.289993,214.789993,217.039993,576200
"986",2015-03-23,"ROP","Roper Industries",171.740005,171.5,170.800003,172.169998,351300
"987",2015-03-23,"SBUX","Starbucks Corp.",97.879997,97.370003,96.709999,97.900002,7986000
"988",2015-03-23,"SNA","Snap-On Inc.",143.990005,143.210007,143.169998,144.889999,363000
"989",2015-03-23,"TDG","TransDigm Group",215.75,215.789993,214.210007,217.350006,243600
"990",2015-03-23,"WDC","Western Digital",100.389999,99.639999,99.510002,101.360001,1784900
"991",2015-03-24,"ANTM","Anthem Inc.",156.850006,157.600006,156.850006,158.289993,1611300
"992",2015-03-24,"BEN","Franklin Resources",53.560001,52.790001,52.779999,53.689999,1077300
"993",2015-03-24,"BLK","BlackRock",373.320007,369.100006,369.100006,373.929993,452800
"994",2015-03-24,"COL","Rockwell Collins",95.599998,95.279999,95.029999,96.410004,518100
"995",2015-03-24,"CTAS","Cintas Corporation",83.940002,83.730003,83.410004,84.07,538000
"996",2015-03-24,"FFIV","F5 Networks",115.699997,115.019997,114.370003,116.050003,1127400
"997",2015-03-24,"FOX","Twenty-First Century Fox Class B",34.599998,34.119999,34.099998,34.669998,1552900
"998",2015-03-24,"GPS","Gap (The)",43.23,43.200001,43.130001,43.740002,4745800
"999",2015-03-24,"HP","Helmerich & Payne",68.580002,68.129997,66.720001,68.949997,2417800
"1000",2015-03-24,"HPQ","HP Inc.",33.419998,33.309999,33.109998,33.499997,24455400
"1001",2015-03-24,"MKC","McCormick & Co.",75.529999,75.120003,75,77.790001,2779600
"1002",2015-03-24,"NFX","Newfield Exploration Co",32.57,32.939999,32.119999,33.040001,2006800
"1003",2015-03-24,"ORLY","O'Reilly Automotive",214.509995,214.520004,214,216.229996,500300
"1004",2015-03-24,"ROP","Roper Industries",170.860001,171.809998,170.529999,172.240005,316600
"1005",2015-03-24,"SBUX","Starbucks Corp.",97.110001,97.919998,96.760002,98.330002,7718400
"1006",2015-03-24,"SNA","Snap-On Inc.",142.919998,142.770004,142.089996,143.720001,364300
"1007",2015-03-24,"TDG","TransDigm Group",215.279999,215.149994,214.389999,216.850006,181600
"1008",2015-03-24,"WDC","Western Digital",99.440002,97.940002,97.559998,100.080002,1759600
"1009",2015-03-25,"ANTM","Anthem Inc.",159.539993,154.419998,154.389999,159.539993,1457800
"1010",2015-03-25,"BEN","Franklin Resources",52.849998,51.700001,51.68,52.880001,1143700
"1011",2015-03-25,"BLK","BlackRock",369.890015,363.920013,363.76001,372.049988,391300
"1012",2015-03-25,"COL","Rockwell Collins",95.57,93.489998,93.459999,95.639999,542400
"1013",2015-03-25,"CTAS","Cintas Corporation",84.010002,81.699997,81.480003,84.010002,1361100
"1014",2015-03-25,"FFIV","F5 Networks",114.93,112.900002,112.889999,115.550003,1246200
"1015",2015-03-25,"FOX","Twenty-First Century Fox Class B",34.080002,33.259998,33.23,34.18,1803200
"1016",2015-03-25,"GPS","Gap (The)",43.130001,42.5,42.48,43.290001,3162900
"1017",2015-03-25,"HP","Helmerich & Payne",68.57,69.07,67.849998,69.739998,2138100
"1018",2015-03-25,"HPQ","HP Inc.",33.419998,32.199998,32.199998,33.499997,24911200
"1019",2015-03-25,"MKC","McCormick & Co.",75.860001,75.989998,75.550003,77.480003,1841200
"1020",2015-03-25,"NFX","Newfield Exploration Co",33.330002,33.77,33.02,34.279999,2643600
"1021",2015-03-25,"ORLY","O'Reilly Automotive",214.960007,208.979996,208.949997,215.520004,591400
"1022",2015-03-25,"ROP","Roper Industries",171.940002,170.649994,170.649994,172.720001,514500
"1023",2015-03-25,"SBUX","Starbucks Corp.",98.139999,95.769997,95.769997,98.480003,9907200
"1024",2015-03-25,"SNA","Snap-On Inc.",143.039993,141.570007,141.550003,144.429993,3e+05
"1025",2015-03-25,"TDG","TransDigm Group",214.940002,214,213.860001,215.75,432200
"1026",2015-03-25,"WDC","Western Digital",98.540001,94.620003,94.589996,98.540001,2150600
"1027",2015-03-26,"ANTM","Anthem Inc.",154.179993,152.820007,152.639999,154.419998,1966800
"1028",2015-03-26,"BEN","Franklin Resources",51.389999,51.75,51.240002,52.259998,2122500
"1029",2015-03-26,"BLK","BlackRock",360.73999,362.149994,360.01001,364.820007,417600
"1030",2015-03-26,"COL","Rockwell Collins",93.120003,94.540001,92.129997,94.720001,917200
"1031",2015-03-26,"CTAS","Cintas Corporation",81.330002,81.129997,80.760002,81.790001,698400
"1032",2015-03-26,"FFIV","F5 Networks",112.07,112.230003,111.07,112.919998,830900
"1033",2015-03-26,"FOX","Twenty-First Century Fox Class B",33.34,33.009998,32.790001,33.34,1773600
"1034",2015-03-26,"GPS","Gap (The)",42.459999,42.400002,41.959999,42.599998,2575600
"1035",2015-03-26,"HP","Helmerich & Payne",70.199997,69.110001,68.360001,70.559998,2083600
"1036",2015-03-26,"HPQ","HP Inc.",31.909998,32.009999,31.569999,32.599998,30187200
"1037",2015-03-26,"MKC","McCormick & Co.",76.169998,76.849998,75.919998,77.220001,1186800
"1038",2015-03-26,"NFX","Newfield Exploration Co",34.48,34.240002,33.950001,35.189999,3234200
"1039",2015-03-26,"ORLY","O'Reilly Automotive",208.419998,211.190002,206.860001,211.889999,574300
"1040",2015-03-26,"ROP","Roper Industries",170.470001,170.479996,169.809998,170.910004,389200
"1041",2015-03-26,"SBUX","Starbucks Corp.",95.349998,95.080002,93.660004,95.75,10344400
"1042",2015-03-26,"SNA","Snap-On Inc.",141.179993,142.199997,140.839996,142.5,261500
"1043",2015-03-26,"TDG","TransDigm Group",213.710007,215.179993,212.720001,215.860001,426700
"1044",2015-03-26,"WDC","Western Digital",92.739998,93.639999,91.610001,94.580002,3546000
"1045",2015-03-27,"ANTM","Anthem Inc.",154.130005,156.270004,154.130005,157.580002,1548700
"1046",2015-03-27,"BEN","Franklin Resources",51.330002,51.080002,50.889999,51.48,1643900
"1047",2015-03-27,"BLK","BlackRock",361.839996,361.630005,360.25,363.73999,386900
"1048",2015-03-27,"COL","Rockwell Collins",94.57,95.589996,94.370003,95.610001,579900
"1049",2015-03-27,"CTAS","Cintas Corporation",80.949997,82.379997,80.910004,82.470001,765400
"1050",2015-03-27,"FFIV","F5 Networks",112.720001,113.870003,112.010002,114.199997,700200
"1051",2015-03-27,"FOX","Twenty-First Century Fox Class B",32.939999,32.740002,32.720001,33.200001,1342500
"1052",2015-03-27,"GPS","Gap (The)",42.400002,42.84,42.330002,42.869999,2614300
"1053",2015-03-27,"HP","Helmerich & Payne",68.529999,68,67.330002,68.540001,1641600
"1054",2015-03-27,"HPQ","HP Inc.",32.209998,31.489998,31.029999,32.329998,43260700
"1055",2015-03-27,"MKC","McCormick & Co.",76.989998,77.330002,76.669998,77.389999,846300
"1056",2015-03-27,"NFX","Newfield Exploration Co",33.939999,34.279999,33.619999,34.77,2800500
"1057",2015-03-27,"ORLY","O'Reilly Automotive",210.380005,215.419998,209.929993,215.869995,594300
"1058",2015-03-27,"ROP","Roper Industries",169.770004,171.410004,169.440002,172.110001,441700
"1059",2015-03-27,"SBUX","Starbucks Corp.",95,95.07,94.75,95.949997,7993400
"1060",2015-03-27,"SNA","Snap-On Inc.",142.259995,144.059998,142.119995,144.259995,371700
"1061",2015-03-27,"TDG","TransDigm Group",215.179993,217.869995,215.179993,218.880005,205900
"1062",2015-03-27,"WDC","Western Digital",94.260002,92.730003,92.370003,94.400002,2014400
"1063",2015-03-30,"ANTM","Anthem Inc.",157.309998,156.850006,156.539993,158.449997,1430300
"1064",2015-03-30,"BEN","Franklin Resources",51.509998,51.77,51.389999,51.880001,1858300
"1065",2015-03-30,"BLK","BlackRock",363.100006,368.100006,363.100006,369.619995,470900
"1066",2015-03-30,"COL","Rockwell Collins",96.220001,96.989998,96,97.489998,609500
"1067",2015-03-30,"CTAS","Cintas Corporation",82.830002,82.739998,82.529999,83.239998,449500
"1068",2015-03-30,"FFIV","F5 Networks",114.129997,115.260002,113.220001,115.389999,714500
"1069",2015-03-30,"FOX","Twenty-First Century Fox Class B",32.82,33.150002,32.82,33.48,3450000
"1070",2015-03-30,"GPS","Gap (The)",42.959999,43.130001,42.790001,43.369999,2147700
"1071",2015-03-30,"HP","Helmerich & Payne",68.620003,68.730003,67.43,69.330002,2594600
"1072",2015-03-30,"HPQ","HP Inc.",31.88,31.569999,31.48,31.979999,24483100
"1073",2015-03-30,"MKC","McCormick & Co.",77.459999,78.019997,77.029999,78.110001,918600
"1074",2015-03-30,"NFX","Newfield Exploration Co",34.82,35.18,34.73,35.43,2686300
"1075",2015-03-30,"ORLY","O'Reilly Automotive",217.240005,219.380005,216.25,220.110001,657900
"1076",2015-03-30,"ROP","Roper Industries",172.320007,174.020004,171.75,174.190002,245800
"1077",2015-03-30,"SBUX","Starbucks Corp.",96.040001,95.980003,95.5,96.5,6830200
"1078",2015-03-30,"SNA","Snap-On Inc.",145.059998,146.369995,145.059998,146.740005,273000
"1079",2015-03-30,"TDG","TransDigm Group",218.410004,219.830002,217.869995,220.639999,271200
"1080",2015-03-30,"WDC","Western Digital",93.330002,92.93,92.129997,93.589996,1787300
"1081",2015-03-31,"ANTM","Anthem Inc.",155.809998,154.410004,154.309998,156.800003,1466000
"1082",2015-03-31,"BEN","Franklin Resources",51.279999,51.32,51.220001,51.650002,1925200
"1083",2015-03-31,"BLK","BlackRock",366.209991,365.839996,364.700012,368.140015,426400
"1084",2015-03-31,"COL","Rockwell Collins",96.870003,96.550003,96.32,96.980003,635300
"1085",2015-03-31,"CTAS","Cintas Corporation",82.730003,81.629997,81.440002,82.779999,912700
"1086",2015-03-31,"FFIV","F5 Networks",114.879997,114.940002,114.110001,115.459999,759700
"1087",2015-03-31,"FOX","Twenty-First Century Fox Class B",33.130001,32.880001,32.830002,33.450001,2534600
"1088",2015-03-31,"GPS","Gap (The)",43.099998,43.330002,42.950001,43.900002,2724800
"1089",2015-03-31,"HP","Helmerich & Payne",68.120003,68.07,67.43,68.839996,1781100
"1090",2015-03-31,"HPQ","HP Inc.",31.289999,31.159999,31.039999,31.449999,30216000
"1091",2015-03-31,"MKC","McCormick & Co.",77.830002,77.110001,77.110001,78.239998,998600
"1092",2015-03-31,"NFX","Newfield Exploration Co",34.689999,35.09,34.369999,35.580002,4294200
"1093",2015-03-31,"ORLY","O'Reilly Automotive",217.570007,216.240005,216.139999,219.979996,706900
"1094",2015-03-31,"ROP","Roper Industries",173.009995,172,171.669998,173.600006,446200
"1095",2015-03-31,"SBUX","Starbucks Corp.",95.669998,94.699997,94.690002,96.199997,8717800
"1096",2015-03-31,"SNA","Snap-On Inc.",145.759995,147.059998,145,147.369995,436300
"1097",2015-03-31,"TDG","TransDigm Group",220.029999,218.720001,218.080002,220.029999,313700
"1098",2015-03-31,"WDC","Western Digital",91.93,91.010002,90.279999,92.059998,2408900
