"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueDTW","timeExec_sys","timeExec_elap"
14,30,"MAE",1319,886,"-1",1,0,0.00720453800071252,0.000332537209569175,0,0
14,30,"seadec",1319,886,"-1",1,0,0.00800587093816594,0.000332975394055361,0,0.00900000000183354
14,30,"seasplit",1319,886,"-1",1,0,0.0128703674145633,0.000492050660993606,0,0.00300000000061118
14,31,"ssa",1318,886,"-1",1,0,0.0067918647342587,0.000317944317616176,0,0.0750000000007276
14,31,"stine",1318,886,"-1",1,0,0.00701623988068885,0.0003292827047728,0,0.000999999996565748
14,31,"locf",1318,886,"-1",1,0,0.00695234004434695,0.000311596976507848,1e-14,1e-14
14,31,"MAE",1318,886,"-1",1,0,0.0074018898137602,0.000336385529923573,0,0
14,31,"seadec",1318,886,"-1",1,0,0.00788025530870893,0.000328187193881271,0,0.00899999999819556
14,31,"seasplit",1318,886,"-1",1,0,0.0130002537215173,0.000537946845513639,0,0.00500000000101863
14,32,"ssa",1317,885,"-1",1,0,0.00675611905989931,0.000363140962191775,0,0.0709999999999127
14,32,"stine",1317,885,"-1",1,0,0.00787577615455041,0.000342735678949547,0,0.00100000000020373
14,32,"locf",1317,885,"-1",1,0,0.00713234556812101,0.000323830139019178,1e-14,1e-14
14,32,"MAE",1317,885,"-1",1,0,0.00738766309485416,0.000335688996798532,0,0.00100000000020373
14,32,"seadec",1317,885,"-1",1,0,0.00796180368820748,0.000334328931622913,0,0.00900000000183354
14,32,"seasplit",1317,885,"-1",1,0,0.0129847369879018,0.000533448620769099,0,0.00500000000101863
14,33,"ssa",1316,885,"-1",1,0,0.00698675034029808,0.000360711150947433,0,0.0720000000001164
14,33,"stine",1316,885,"-1",1,0,0.00755994226910211,0.000360374070409869,0,0.00100000000020373
14,33,"locf",1316,885,"-1",1,0,0.00623804852138763,0.000308235023613633,1e-14,1e-14
14,33,"MAE",1316,885,"-1",1,0,0.00734318069205415,0.00035054785790003,0,0
14,33,"seadec",1316,885,"-1",1,0,0.00778551667253136,0.000331454936086247,0,0.0100000000020373
14,33,"seasplit",1316,885,"-1",1,0,0.0129779455536634,0.000534288431683466,0,0.00600000000122236
14,34,"ssa",1315,884,"-1",1,0,0.00691317515674673,0.000407896984078111,0,0.0829999999987194
14,34,"stine",1315,884,"-1",1,0,0.00794814137722209,0.000381943667773437,0,0.00100000000020373
14,34,"locf",1315,884,"-1",1,0,0.0075366614573021,0.000409499294974504,1e-14,0.00100000000021373
14,34,"MAE",1315,884,"-1",1,0,0.0075029171858454,0.000363080168507706,0,0
14,34,"seadec",1315,884,"-1",1,0,0.007982136963493,0.000357489193896382,0.00100000000000477,0.00999999999839929
14,34,"seasplit",1315,884,"-1",1,0,0.0130719450585162,0.000526983943348962,0,0.00700000000142609
14,35,"ssa",1314,883,"-1",1,0,0.00690235776900343,0.00040705430373704,0,0.069999999999709
14,35,"stine",1314,883,"-1",1,0,0.00823285279416352,0.00031438250056911,0,0.00100000000020373
14,35,"locf",1314,883,"-1",1,0,0.00806843502414364,0.000334623780380787,1e-14,1e-14
14,35,"MAE",1314,883,"-1",1,0,0.00766117304820927,0.000340090442351004,0,0
14,35,"seadec",1314,883,"-1",1,0,0.00882719257350851,0.000384791456528518,0,0.00900000000183354
14,35,"seasplit",1314,883,"-1",1,0,0.0134735974210263,0.000498348246696943,0,0.00400000000081491
14,36,"ssa",1313,883,"-1",1,0,0.00718567326841963,0.000403239017334572,0,0.0709999999999127
14,36,"stine",1313,883,"-1",1,0,0.00797986143508654,0.000360485271824085,0,0.00100000000020373
14,36,"locf",1313,883,"-1",1,0,0.00726806282876904,0.000350908073309124,1e-14,0.00100000000021373
14,36,"MAE",1313,883,"-1",1,0,0.00760692985667305,0.000329518908119033,0,0.00100000000020373
14,36,"seadec",1313,883,"-1",1,0,0.00837380949336563,0.000368109860635818,0,0.0100000000020373
14,36,"seasplit",1313,883,"-1",1,0,0.0134621208573439,0.000496756403027375,0,0.00399999999717693
14,37,"ssa",1312,882,"-1",1,0,0.00752281275232316,0.000412992807608515,0,0.0859999999993306
14,37,"stine",1312,882,"-1",1,0,0.00914785267313345,0.00039185358583557,0,0.00100000000020373
14,37,"locf",1312,882,"-1",1,0,0.00873772622750512,0.000305326155866482,1e-14,1e-14
14,37,"MAE",1312,882,"-1",1,0,0.00751539188283759,0.000361073885225453,0,0
14,37,"seadec",1312,882,"-1",1,0,0.00873258210534108,0.000412516524623988,0,0.00999999999839929
14,37,"seasplit",1312,882,"-1",1,0,0.0136351427562934,0.00051517236978552,0,0.00500000000101863
14,38,"ssa",1311,881,"-1",1,0,0.0075031880910045,0.000412487987478169,0,0.106999999999971
14,38,"stine",1311,881,"-1",1,0,0.0079239970115935,0.00040924647025187,0,0.00100000000020373
14,38,"locf",1311,881,"-1",1,0,0.00662945312706709,0.000340432521191621,1e-14,1e-14
14,38,"MAE",1311,881,"-1",1,0,0.00705840887716627,0.000360007135053651,0,0.00100000000020373
14,38,"seadec",1311,881,"-1",1,0,0.00858462923785834,0.000392577080702543,0,0.00999999999839929
14,38,"seasplit",1311,881,"-1",1,0,0.0138137034519167,0.000519895937794042,0,0.00500000000101863
14,39,"ssa",1310,881,"-1",1,0,0.00772628342978393,0.000533019467718459,0,0.0969999999979336
14,39,"stine",1310,881,"-1",1,0,0.00763820830608835,0.000439554802366422,0,0.000999999996565748
14,39,"locf",1310,881,"-1",1,0,0.00728164222529292,0.000465956875421724,1e-14,1e-14
14,39,"MAE",1310,881,"-1",1,0,0.0069692713157221,0.000491832567639221,0,0.00100000000020373
14,39,"seadec",1310,881,"-1",1,0,0.00809140173722056,0.00041555452895599,0,0.00899999999819556
14,39,"seasplit",1310,881,"-1",1,0,0.0138139875009707,0.000521092449096712,0,0.00400000000081491
14,40,"ssa",1309,881,"-1",1,0,0.00760285215357562,0.000543507017023626,0,0.101999999998952
14,40,"stine",1309,881,"-1",1,0,0.00768368709922088,0.000437405570379441,0,0.00100000000020373
14,40,"locf",1309,881,"-1",1,0,0.00750617614556349,0.000466919342712774,1e-14,1e-14
14,40,"MAE",1309,881,"-1",1,0,0.00636145238885121,0.00049419814194441,0,0.00100000000020373
14,40,"seadec",1309,881,"-1",1,0,0.00823086282693089,0.000405150585200239,0,0.00899999999819556
14,40,"seasplit",1309,881,"-1",1,0,0.0137470595011567,0.00051973554508203,0,0.00300000000061118
14,41,"ssa",1308,881,"-1",1,0,0.00761622469954104,0.000549876840225664,0.0219999999999914,0.162999999996828
14,41,"stine",1308,881,"-1",1,0,0.00846115903167288,0.000465517408754648,0,0.00100000000020373
14,41,"locf",1308,881,"-1",1,0,0.0117999756378696,0.00050869147081127,1e-14,1e-14
14,41,"MAE",1308,881,"-1",1,0,0.00629450038903825,0.000515858491653933,0,0.00100000000020373
14,41,"seadec",1308,881,"-1",1,0,0.00920188854861138,0.000445141004141383,0,0.011000000002241
14,41,"seasplit",1308,881,"-1",1,0,0.0138369014285543,0.000527708128691865,0,0.00400000000081491
14,42,"ssa",1307,880,"-1",1,0,0.00758747517986827,0.000567837343079695,0,0.0800000000017462
14,42,"stine",1307,880,"-1",1,0,0.0357004435384962,0.000865410688291242,0,0.000999999996565748
14,42,"locf",1307,880,"-1",1,0,0.0460060802740944,0.000586582187914332,1e-14,1e-14
14,42,"MAE",1307,880,"-1",1,0,0.00681952123217021,0.000565145201156623,0,0
14,42,"seadec",1307,880,"-1",1,0,0.02530637127549,0.000992612489058181,0,0.0100000000020373
14,42,"seasplit",1307,880,"-1",1,0,0.0137697515984566,0.000554428328674841,0,0.00500000000101863
14,43,"ssa",1306,880,"-1",1,0,0.00970755724545094,0.00060769459738811,0,0.0829999999987194
14,43,"stine",1306,880,"-1",1,0,0.0113891435407025,0.000552172612593284,0,0.00100000000020373
14,43,"locf",1306,880,"-1",1,0,0.0100023408515226,0.000567542951870581,1e-14,1e-14
14,43,"MAE",1306,880,"-1",1,0,0.00960285900903408,0.000470235606290661,0,0
14,43,"seadec",1306,880,"-1",1,0,0.0103723323204771,0.00052328300973969,0,0.010999999998603
14,43,"seasplit",1306,880,"-1",1,0,0.0112393747069383,0.000431306515306882,0,0.00600000000122236
14,44,"ssa",1305,879,"-1",1,0,0.00969774351623937,0.00060500986938368,0,0.092000000000553
14,44,"stine",1305,879,"-1",1,0,0.0108536256117333,0.000541356987564255,0,0.000999999996565748
14,44,"locf",1305,879,"-1",1,0,0.00968519552126492,0.000532082137698594,1e-14,1e-14
14,44,"MAE",1305,879,"-1",1,0,0.00984318662795363,0.000474549452240336,0,0.00100000000020373
14,44,"seadec",1305,879,"-1",1,0,0.0111920734274025,0.000511330903728648,0,0.010999999998603
14,44,"seasplit",1305,879,"-1",1,0,0.0116899509019124,0.000450035578361407,0,0.00500000000101863
14,45,"ssa",1304,878,"-1",1,0,0.00986723472119299,0.000581132961840527,0,0.0869999999995343
14,45,"stine",1304,878,"-1",1,0,0.0107871967292639,0.000536260018252304,0,0.00199999999676947
14,45,"locf",1304,878,"-1",1,0,0.0105828600240186,0.000506513668316306,1e-14,0.00100000000021373
14,45,"MAE",1304,878,"-1",1,0,0.00996578593987573,0.000459738936633659,0,0.00100000000020373
14,45,"seadec",1304,878,"-1",1,0,0.0104924437586036,0.000542480174933656,0,0.00899999999819556
14,45,"seasplit",1304,878,"-1",1,0,0.0116896274804499,0.000452115765392833,0,0.00400000000081491
14,46,"ssa",1303,878,"-1",1,0,0.00987166742018276,0.000573949493765496,0,0.0859999999993306
14,46,"stine",1303,878,"-1",1,0,0.0106932609795805,0.000533583236813054,0,0.00100000000020373
14,46,"locf",1303,878,"-1",1,0,0.0106532674896886,0.000509092063021419,1e-14,1e-14
14,46,"MAE",1303,878,"-1",1,0,0.0103517665207292,0.000547645501212257,0,0
14,46,"seadec",1303,878,"-1",1,0,0.0115476905559157,0.000540778812337689,0,0.00999999999839929
14,46,"seasplit",1303,878,"-1",1,0,0.0115848914271855,0.000498574442207909,0,0.00500000000101863
14,47,"ssa",1302,877,"-1",1,0,0.00991962586395869,0.000590460873683065,0.0170000000000101,0.152000000001863
14,47,"stine",1302,877,"-1",1,0,0.0120917574195369,0.000556019700431385,0,0.00100000000020373
14,47,"locf",1302,877,"-1",1,0,0.0111978367141693,0.000545604728207603,1e-14,1e-14
14,47,"MAE",1302,877,"-1",1,0,0.010265745307505,0.000548084251242829,0,0.00100000000020373
14,47,"seadec",1302,877,"-1",1,0,0.0119645942833575,0.000556372459596807,0,0.00900000000183354
14,47,"seasplit",1302,877,"-1",1,0,0.011685988729364,0.000519487871932351,0,0.00300000000061118
14,48,"ssa",1301,876,"-1",1,0,0.00986958940164255,0.000634538223799344,0,0.0720000000001164
14,48,"stine",1301,876,"-1",1,0,0.0106488830701379,0.000545042541871089,0,0.00100000000020373
14,48,"locf",1301,876,"-1",1,0,0.0109581467094556,0.000519010461280211,1e-14,1e-14
14,48,"MAE",1301,876,"-1",1,0,0.0102447405214268,0.000534109642684777,0,0
14,48,"seadec",1301,876,"-1",1,0,0.0119524138392288,0.000556102327026106,0.000999999999990564,0.00999999999839929
14,48,"seasplit",1301,876,"-1",1,0,0.0116164735495234,0.000522510375301334,0,0.00400000000081491
14,49,"ssa",1300,875,"-1",1,0,0.00998341958112977,0.000649115137505281,0.0160000000000053,4.49599999999919
14,49,"stine",1300,875,"-1",1,0,0.0122255618217776,0.000543720392358382,0,0.00100000000020373
14,49,"locf",1300,875,"-1",1,0,0.0113564075450269,0.000548880503860066,1e-14,1e-14
14,49,"MAE",1300,875,"-1",1,0,0.0101482689486972,0.000520754507808944,0,0
14,49,"seadec",1300,875,"-1",1,0,0.0121655948387084,0.000562043676417066,0,0.00899999999819556
14,49,"seasplit",1300,875,"-1",1,0,0.0114409819788757,0.000536942401125959,0,0.00400000000081491
14,50,"ssa",1299,875,"-1",1,0,0.0101449997216852,0.000652174440486991,0,0.0900000000001455
14,50,"stine",1299,875,"-1",1,0,0.011875793583527,0.000580075679939864,0,0.00100000000020373
14,50,"locf",1299,875,"-1",1,0,0.0109050478951417,0.000522424099887233,1e-14,1e-14
14,50,"MAE",1299,875,"-1",1,0,0.0100995715987882,0.000515967912169525,0,0.00100000000020373
14,50,"seadec",1299,875,"-1",1,0,0.0122510401480881,0.000573577751651209,0,0.00900000000183354
14,50,"seasplit",1299,875,"-1",1,0,0.0112792291753025,0.000531592765607659,0,0.00400000000081491
14,51,"ssa",1298,874,"-1",1,0,0.0103111656139843,0.000700636744011754,0,0.092000000000553
14,51,"stine",1298,874,"-1",1,0,0.0106894618237286,0.000607334676947695,0,0.00100000000020373
14,51,"locf",1298,874,"-1",1,0,0.0106300402905027,0.000648689191090181,1e-14,0.00100000000021373
14,51,"MAE",1298,874,"-1",1,0,0.0101513869153473,0.000550374210632209,0,0.00100000000020373
14,51,"seadec",1298,874,"-1",1,0,0.0107930156015243,0.000599129594805936,0,0.00899999999819556
14,51,"seasplit",1298,874,"-1",1,0,0.0112795683123518,0.000534644426103732,0,0.0029999999969732
14,52,"ssa",1297,873,"-1",1,0,0.0103143041192192,0.000697476622600813,0,0.0850000000027649
14,52,"stine",1297,873,"-1",1,0,0.01249988863185,0.000549257417049741,0,0.00100000000020373
14,52,"locf",1297,873,"-1",1,0,0.0124482608359516,0.000557423920213915,1e-14,1e-14
14,52,"MAE",1297,873,"-1",1,0,0.0104208342138303,0.000593671741056052,0,0
14,52,"seadec",1297,873,"-1",1,0,0.0123236982835431,0.000623479312173688,0,0.00899999999819556
14,52,"seasplit",1297,873,"-1",1,0,0.01113333652015,0.000540398706597735,0,0.00400000000081491
14,53,"ssa",1296,873,"-1",1,0,0.0106218998345281,0.00069971298558739,0,0.0860000000029686
14,53,"stine",1296,873,"-1",1,0,0.011873027428723,0.000636299906216718,0,0.00100000000020373
14,53,"locf",1296,873,"-1",1,0,0.0102884677556513,0.000566641967842773,1e-14,1e-14
14,53,"MAE",1296,873,"-1",1,0,0.0104856033212377,0.000602160772400968,0,0
14,53,"seadec",1296,873,"-1",1,0,0.0121015793996722,0.000612507190004372,0,0.00900000000183354
14,53,"seasplit",1296,873,"-1",1,0,0.0110704286858589,0.000538318099549628,0,0.00400000000081491
14,54,"ssa",1295,872,"-1",1,0,0.0108133472316942,0.000706476151852222,0,0.110000000000582
14,54,"stine",1295,872,"-1",1,0,0.0104557000982684,0.00061583820531569,0,0.00100000000020373
14,54,"locf",1295,872,"-1",1,0,0.0101506859970673,0.00057308639635944,1e-14,1e-14
14,54,"MAE",1295,872,"-1",1,0,0.0105038527996051,0.000626073292858784,0,0.00100000000020373
14,54,"seadec",1295,872,"-1",1,0,0.0115065001160211,0.000581717280170963,0,0.00899999999819556
14,54,"seasplit",1295,872,"-1",1,0,0.0111355102023343,0.000545749075597659,0,0.00500000000101863
14,55,"ssa",1294,871,"-1",1,0,0.0110098398850013,0.000709160530784456,0.0220000000000056,0.167999999997846
14,55,"stine",1294,871,"-1",1,0,0.0124378919761064,0.000563083171331591,0,0.00100000000020373
14,55,"locf",1294,871,"-1",1,0,0.0116201309201408,0.000610584623726452,1e-14,1e-14
14,55,"MAE",1294,871,"-1",1,0,0.010676614474551,0.000635962051390729,0,0
14,55,"seadec",1294,871,"-1",1,0,0.0120875422530068,0.000621220637381449,0,0.00999999999839929
14,55,"seasplit",1294,871,"-1",1,0,0.0115459698189657,0.000603471010172632,0,0.00400000000081491
14,56,"ssa",1293,871,"-1",1,0,0.0113438242394391,0.000701128365982272,0,0.0829999999987194
14,56,"stine",1293,871,"-1",1,0,0.0122238566792517,0.000607594978326136,0,0.00100000000020373
14,56,"locf",1293,871,"-1",1,0,0.0106886450437247,0.00057935427797713,1e-14,1e-14
14,56,"MAE",1293,871,"-1",1,0,0.010771892332527,0.000639555406727704,0,0.00100000000020373
14,56,"seadec",1293,871,"-1",1,0,0.0117497859235246,0.000596790545846805,0,0.00999999999839929
14,56,"seasplit",1293,871,"-1",1,0,0.0114843969441018,0.000594957711140968,0,0.00300000000061118
14,57,"ssa",1292,871,"-1",1,0,0.0116191455801305,0.000707562284434507,0,0.0839999999989232
14,57,"stine",1292,871,"-1",1,0,0.0115790850208296,0.000652986473273865,0,0.00100000000020373
14,57,"locf",1292,871,"-1",1,0,0.0101219405630813,0.000588501384991633,1e-14,1e-14
14,57,"MAE",1292,871,"-1",1,0,0.0110349592910868,0.000649803409606565,0,0
14,57,"seadec",1292,871,"-1",1,0,0.0116994738100819,0.000595388146395462,0,0.0100000000020373
14,57,"seasplit",1292,871,"-1",1,0,0.0115100100183153,0.000602846538443872,0,0.00500000000101863
14,58,"ssa",1291,870,"-1",1,0,0.0118418449638378,0.000691650062595063,0,0.0970000000015716
14,58,"stine",1291,870,"-1",1,0,0.0157744264578581,0.000843044396843499,0,0.000999999996565748
14,58,"locf",1291,870,"-1",1,0,0.0162697380587728,0.000815360292504036,1e-14,0.00100000000021373
14,58,"MAE",1291,870,"-1",1,0,0.0113024949568838,0.000691146371453513,0,0.00100000000020373
14,58,"seadec",1291,870,"-1",1,0,0.0118955928640683,0.000703299960318412,0,0.0100000000020373
14,58,"seasplit",1291,870,"-1",1,0,0.0110516867379104,0.000622806321767456,0,0.00499999999738066
14,59,"ssa",1290,870,"-1",1,0,0.0117640596620266,0.000699702138885867,0,0.0840000000025611
14,59,"stine",1290,870,"-1",1,0,0.0122659163428808,0.000693990256950115,0,0.00100000000020373
14,59,"locf",1290,870,"-1",1,0,0.0100929729978633,0.000530679716506186,1e-14,1e-14
14,59,"MAE",1290,870,"-1",1,0,0.0116976561535763,0.000669308378775986,0,0.00100000000020373
14,59,"seadec",1290,870,"-1",1,0,0.0112975032477271,0.000639400190303558,0,0.00899999999819556
14,59,"seasplit",1290,870,"-1",1,0,0.0106242076699294,0.000611253607923776,0,0.00300000000061118
14,60,"ssa",1289,870,"-1",1,0,0.0121000495376918,0.000673852872873937,0,0.0900000000001455
14,60,"stine",1289,870,"-1",1,0,0.0106506476625887,0.000666663025192931,0,0.00100000000020373
14,60,"locf",1289,870,"-1",1,0,0.0101909218082835,0.000558226510022481,1e-14,1e-14
14,60,"MAE",1289,870,"-1",1,0,0.0121431755730977,0.000689996196417241,0,0.00100000000020373
14,60,"seadec",1289,870,"-1",1,0,0.0116289780945463,0.000620482554891372,0,0.00999999999839929
14,60,"seasplit",1289,870,"-1",1,0,0.0106287773797161,0.000612596707626049,0,0.00399999999717693
14,61,"ssa",1288,869,"1",1,0,0.0122668754577051,0.00070185551301027,0,0.0869999999995343
14,61,"stine",1288,869,"1",1,0,0.0151160144282027,0.000901288071222815,0,0.00100000000020373
14,61,"locf",1288,869,"1",1,0,0.0131047862653966,0.000599807928978217,1e-14,1e-14
14,61,"MAE",1288,869,"1",1,0,0.0125824381163095,0.000732770220720596,0,0.00100000000020373
14,61,"seadec",1288,869,"1",1,0,0.012991365269531,0.000641157311431753,0,0.00900000000183354
14,61,"seasplit",1288,869,"1",1,0,0.0106912234850707,0.000607532626602333,0,0.00300000000061118
14,62,"ssa",1287,869,"-1",1,0,0.0125514410278417,0.00071420908896233,0,0.0780000000013388
14,62,"stine",1287,869,"-1",1,0,0.0123037099651953,0.000655241863914502,0,0.00100000000020373
14,62,"locf",1287,869,"-1",1,0,0.0106527066810629,0.000573990706084193,1e-14,1e-14
14,62,"MAE",1287,869,"-1",1,0,0.0131437761346696,0.000742567205020328,0,0.00100000000020373
14,62,"seadec",1287,869,"-1",1,0,0.0118478400691807,0.000625606139672476,0,0.00999999999839929
14,62,"seasplit",1287,869,"-1",1,0,0.0105860249999014,0.000605489840745191,0,0.00499999999738066
14,63,"ssa",1286,868,"-1",1,0,0.0129083541827419,0.000754837853897173,0,0.0839999999989232
14,63,"stine",1286,868,"-1",1,0,0.0117574330864504,0.000685994293557578,0,0.00100000000020373
14,63,"locf",1286,868,"-1",1,0,0.0107189918574514,0.000690002534991653,1e-14,1e-14
14,63,"MAE",1286,868,"-1",1,0,0.0137330368061416,0.000756977565116442,0,0
14,63,"seadec",1286,868,"-1",1,0,0.0112294846308021,0.000660246092198469,0,0.00899999999819556
14,63,"seasplit",1286,868,"-1",1,0,0.0106584249033754,0.000619333794681504,0,0.00400000000081491
14,64,"ssa",1285,868,"-1",1,0,0.0129691532582639,0.000759421189991154,0,0.0750000000007276
14,64,"stine",1285,868,"-1",1,0,0.0114242305102145,0.000719921172253274,0,0.00100000000020373
14,64,"locf",1285,868,"-1",1,0,0.0106634200751743,0.000624337537888143,1e-14,1e-14
14,64,"MAE",1285,868,"-1",1,0,0.0142575636535571,0.000828719861413668,0,0
14,64,"seadec",1285,868,"-1",1,0,0.0120182308264292,0.000649296868801989,0,0.00900000000183354
14,64,"seasplit",1285,868,"-1",1,0,0.0108563972376121,0.000621841208310975,0,0.00400000000081491
14,65,"ssa",1284,867,"-1",1,0,0.013002825043649,0.000776238467929855,0,0.0790000000015425
14,65,"stine",1284,867,"-1",1,0,0.012611718289877,0.000706342191682612,0,0.00100000000020373
14,65,"locf",1284,867,"-1",1,0,0.0112334743673879,0.000646397671012339,1e-14,1e-14
14,65,"MAE",1284,867,"-1",1,0,0.01483739787705,0.000874143483954096,0,0.00100000000020373
14,65,"seadec",1284,867,"-1",1,0,0.0129008518414081,0.0006960860952927,0,0.00900000000183354
14,65,"seasplit",1284,867,"-1",1,0,0.0106697158017115,0.000639247004298688,0,0.00400000000081491
14,66,"ssa",1283,866,"-1",1,0,0.0135969565723482,0.000819925226825663,0,0.0800000000017462
14,66,"stine",1283,866,"-1",1,0,0.0110468851562681,0.000697146621568434,0,0.00100000000020373
14,66,"locf",1283,866,"-1",1,0,0.0111117745974327,0.000647194592503202,1e-14,1e-14
14,66,"MAE",1283,866,"-1",1,0,0.0155268065964925,0.000918893963875511,0,0.00100000000020373
14,66,"seadec",1283,866,"-1",1,0,0.012060486335044,0.000644750906055793,0,0.00899999999819556
14,66,"seasplit",1283,866,"-1",1,0,0.0117157432069861,0.000692193253786727,0,0.00400000000081491
14,67,"ssa",1282,865,"-1",1,0,0.0137753801341067,0.000862828700375033,0,0.0879999999997381
14,67,"stine",1282,865,"-1",1,0,0.0129237116432506,0.000645112615510316,0,0.00200000000040745
14,67,"locf",1282,865,"-1",1,0,0.0121103740928357,0.000669719680705164,1e-14,0.000999999996575748
14,67,"MAE",1282,865,"-1",1,0,0.0161793802795941,0.000974818519817875,0,0.00100000000020373
14,67,"seadec",1282,865,"-1",1,0,0.0124641226892638,0.000666345009143106,0,0.0100000000020373
14,67,"seasplit",1282,865,"-1",1,0,0.0117141545248455,0.000691179588876732,0,0.00499999999738066
14,68,"ssa",1281,865,"-1",1,0,0.0144908730376086,0.00095789760576891,0,0.0910000000003492
14,68,"stine",1281,865,"-1",1,0,0.0119449849389607,0.000741758324762891,0,0.00100000000020373
14,68,"locf",1281,865,"-1",1,0,0.0103519142894608,0.000637232630320295,1e-14,0.00100000000021373
14,68,"MAE",1281,865,"-1",1,0,0.0169312827312702,0.000956246752270747,0,0
14,68,"seadec",1281,865,"-1",1,0,0.0116198560058278,0.000676878537391734,0,0.00999999999839929
14,68,"seasplit",1281,865,"-1",1,0,0.0116625271797198,0.000701950058288124,0,0.00400000000081491
14,69,"ssa",1280,864,"-1",1,0,0.0138510420214394,0.00088560741523699,0,0.0869999999995343
14,69,"stine",1280,864,"-1",1,0,0.0138173293555658,0.000798927388694769,0,0.00100000000020373
14,69,"locf",1280,864,"-1",1,0,0.0143663313880255,0.000937051408291941,1e-14,0.00100000000021373
14,69,"MAE",1280,864,"-1",1,0,0.0176054922368703,0.000962547462220145,0,0.00100000000020373
14,69,"seadec",1280,864,"-1",1,0,0.0121735013308861,0.000765921477730499,0,0.00900000000183354
14,69,"seasplit",1280,864,"-1",1,0,0.0127579882450901,0.000760566990759904,0,0.00400000000081491
14,70,"ssa",1279,864,"-1",1,0,0.0137841507181825,0.000874303195115909,0,0.0790000000015425
14,70,"stine",1279,864,"-1",1,0,0.0117853877889559,0.000748677642430185,0,0.00100000000020373
14,70,"locf",1279,864,"-1",1,0,0.0110537438641238,0.000661248541168517,1e-14,1e-14
14,70,"MAE",1279,864,"-1",1,0,0.0180876197772385,0.000984052888213869,0,0.00100000000020373
14,70,"seadec",1279,864,"-1",1,0,0.0121823839834978,0.000698814199376048,0,0.0100000000020373
14,70,"seasplit",1279,864,"-1",1,0,0.0126718850467925,0.00075807022688811,0,0.00400000000081491
14,71,"ssa",1278,863,"-1",1,0,0.0141411942698225,0.000930928055632314,0,0.0939999999973224
14,71,"stine",1278,863,"-1",1,0,0.0128478646662709,0.000747007306005651,0,0.00100000000020373
14,71,"locf",1278,863,"-1",1,0,0.0115522591801785,0.000674992639454105,1e-14,1e-14
14,71,"MAE",1278,863,"-1",1,0,0.0188740707662328,0.000962341649972667,0,0.00100000000020373
14,71,"seadec",1278,863,"-1",1,0,0.0125209432423239,0.000729319661332934,0,0.00999999999839929
14,71,"seasplit",1278,863,"-1",1,0,0.0126522637701252,0.000781519433760698,0,0.00500000000101863
14,72,"ssa",1277,862,"-1",1,0,0.0145489376385106,0.00102314408369038,0,0.10200000000259
14,72,"stine",1277,862,"-1",1,0,0.0145925747746396,0.00080547824203983,0,0.00100000000020373
14,72,"locf",1277,862,"-1",1,0,0.0140733101079594,0.000907305787767596,1e-14,1e-14
14,72,"MAE",1277,862,"-1",1,0,0.0197272791756666,0.000969292413671335,0,0.00100000000020373
14,72,"seadec",1277,862,"-1",1,0,0.0118793832722227,0.000790772818042039,0,0.0100000000020373
14,72,"seasplit",1277,862,"-1",1,0,0.0127591771404707,0.000802334705562262,0,0.00400000000081491
14,73,"ssa",1276,861,"-1",1,0,0.0156913101694783,0.00100802415482953,0,0.109000000000378
14,73,"stine",1276,861,"-1",1,0,0.0127938580589045,0.000757521740367175,0,0.00100000000020373
14,73,"locf",1276,861,"-1",1,0,0.0104723141479721,0.000685853141532324,1e-14,1e-14
14,73,"MAE",1276,861,"-1",1,0,0.0203278403922055,0.000995505694340008,0,0.00100000000020373
14,73,"seadec",1276,861,"-1",1,0,0.0120749106889841,0.000741411340577625,0,0.00899999999819556
14,73,"seasplit",1276,861,"-1",1,0,0.0136828205860708,0.000770377819048285,0,0.00399999999717693
14,74,"ssa",1275,860,"-1",1,0,0.016065640156743,0.000994190127896039,0,0.0779999999977008
14,74,"stine",1275,860,"-1",1,0,0.0118694301775299,0.000808054031896016,0,0.00100000000020373
14,74,"locf",1275,860,"-1",1,0,0.0104489268516526,0.000671841386466821,1e-14,1e-14
14,74,"MAE",1275,860,"-1",1,0,0.0211645453192491,0.000983345128380694,0,0
14,74,"seadec",1275,860,"-1",1,0,0.0116897312183282,0.000754899245865301,0,0.00899999999819556
14,74,"seasplit",1275,860,"-1",1,0,0.0137039116091445,0.000765675549752466,0.00100000000000477,0.00400000000081491
14,75,"ssa",1274,859,"-1",1,0,0.0163102623434218,0.000987043794520672,0,0.0930000000007567
14,75,"stine",1274,859,"-1",1,0,0.0132957952686913,0.000754950504998544,0,0.00100000000020373
14,75,"locf",1274,859,"-1",1,0,0.0115216432418683,0.000736901288982316,1e-14,1e-14
14,75,"MAE",1274,859,"-1",1,0,0.0219650513077684,0.00097893226049258,0,0
14,75,"seadec",1274,859,"-1",1,0,0.0128786880650022,0.00076791755926941,0,0.00899999999819556
14,75,"seasplit",1274,859,"-1",1,0,0.0141137967896695,0.000823122633415585,0,0.00399999999717693
14,76,"ssa",1273,858,"-1",1,0,0.0151576543272276,0.00106985000426254,0,0.0789999999979045
14,76,"stine",1273,858,"-1",1,0,0.0122825237529636,0.000811759620642472,0,0.00100000000020373
14,76,"locf",1273,858,"-1",1,0,0.0108551769273998,0.000714688191445937,1e-14,0.00100000000021373
