"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueMSE","valueSMAPE","valueMAE","valueDTW","timeExec_sys","timeExec_elap"
13,600,"seadec",749,511,"1",1,0,0.0701016755229906,0.00491424491113065,0.467094057780545,0.0342706295015124,0.0101977016440403,0,0.00900000000183354
13,600,"seasplit",749,511,"1",1,0,0.0716771419071554,0.0051376126719785,0.521030425804033,0.035515626295612,0.0115210014439065,0,0.00300000000061118
13,600,"SMA2",749,511,"1",1,0,0.153829650668681,0.0236635614248485,0.471822372232347,0.0826634386750801,0.0172683651025132,0,0.0189999999965949
13,615,"ssa",734,501,"-1",1,0,0.0604876966271987,0.00365876144326402,0.594353822511058,0.0313647696451637,0.0107704375447279,0.0130000000000052,0.148000000001048
13,615,"stine",734,501,"-1",1,0,0.57399038781445,0.329464965303383,0.732869179989796,0.351992292532903,0.100086252929836,0,0
13,615,"locf",734,501,"-1",1,0,0.0612645410608539,0.00375334399139705,0.450415335444281,0.0323302724175075,0.0103884159737656,1e-14,0.00100000000021373
13,615,"SMA",734,501,"-1",1,0,0.0660953427962969,0.00436859433935999,0.457592196577146,0.0331639794012675,0.0102792229267976,0.112000000000023,1.93500000000131
13,615,"seadec",734,501,"-1",1,0,0.0646485619630646,0.00417943656389221,0.453883554013938,0.032837594146399,0.010438561530363,0,0.00900000000183354
13,615,"seasplit",734,501,"-1",1,0,0.0663068736251697,0.00439660148994422,0.498207041215596,0.0347041960624562,0.00829970140639893,0,0.00300000000061118
13,615,"SMA2",734,501,"-1",1,0,0.173980877443652,0.0302693457160629,0.524076473973929,0.0978413796392344,0.0182292171643483,0,0.0200000000004366
13,630,"ssa",719,490,"-1",1,0,0.0618831963879447,0.00382952999518893,0.445911611306547,0.035401626779442,0.0129836583782417,0,0.0849999999991269
13,630,"stine",719,490,"-1",1,0,0.0672072673187064,0.00451681678044807,0.480570507225134,0.0348308986536961,0.0113940148294164,0,0.00100000000020373
13,630,"locf",719,490,"-1",1,0,0.0718495748808547,0.00516236141055955,0.413413165974525,0.0392574956378886,0.0109673206525835,1e-14,1e-14
13,630,"SMA",719,490,"-1",1,0,0.0649710621318121,0.00422123891453579,0.430259786088303,0.0375090979457453,0.0114995727104348,0.104000000000013,2.15800000000309
13,630,"seadec",719,490,"-1",1,0,0.0585388865152779,0.00342680123444858,0.42597387800598,0.0342258691259166,0.0133800978226093,0,0.00899999999819556
