"idSwarm","id","cpuPercentage","algorithm","req","runtime"
"pc1","us-central1-a",0.14,"ssa",2,19.65
"pc1","us-central1-a",0.14,"ssa",3,21.02
"pc1","us-central1-a",0.14,"ssa",3,11.33
"pc1","us-central1-a",0.14,"ssa",4,12.81
"pc1","us-central1-a",0.14,"ssa",2,13.03
"pc1","us-central1-a",0.14,"ssa",1,15.16
"pc1","us-central1-a",0.14,"ssa",2,12.47
"pc1","us-central1-a",0.14,"ssa",1,13.57
"pc1","us-central1-a",0.14,"ssa",3,14.66
"pc1","us-central1-a",0.14,"ssa",4,16.52
"pc1","us-central1-a",0.14,"ssa",3,12.22
"pc1","us-central1-a",0.14,"ssa",1,13.66
"pc1","us-central1-a",0.14,"ssa",4,14.16
"pc1","us-central1-a",0.14,"ssa",2,15.75
"pc1","us-central1-a",0.14,"ssa",3,14.28
"pc1","us-central1-a",0.14,"ssa",1,16.49
"pc1","us-central1-a",0.14,"ssa",2,56.2
"pc1","us-central1-a",0.14,"ssa",4,75.41
"pc1","us-central1-a",0.14,"ssa",2,12.67
"pc1","us-central1-a",0.14,"ssa",1,12.73
"pc1","us-central1-a",0.14,"ssa",4,14.23
"pc1","us-central1-a",0.14,"ssa",3,14.45
"pc1","us-central1-a",0.14,"ssa",1,13.24
"pc1","us-central1-a",0.14,"ssa",4,13.44
"pc1","us-central1-a",0.14,"ssa",3,14.35
"pc1","us-central1-a",0.14,"ssa",2,20.26
"pc1","us-central1-a",0.14,"ssa",2,12.04
"pc1","us-central1-a",0.14,"ssa",1,13.35
"pc1","us-central1-a",0.14,"ssa",4,13.47
"pc1","us-central1-a",0.14,"ssa",3,14.77
"pc1","us-central1-a",0.14,"ssa",1,14.35
"pc1","us-central1-a",0.14,"ssa",4,15.05
"pc1","us-central1-a",0.14,"ssa",2,16.48
"pc1","us-central1-a",0.14,"ssa",3,17.29
"pc1","us-central1-a",0.14,"ssa",3,14.4
"pc1","us-central1-a",0.14,"ssa",1,14.48
"pc1","us-central1-a",0.14,"ssa",2,37.42
"pc1","us-central1-a",0.14,"ssa",4,37.56
"pc1","us-central1-a",0.14,"ssa",4,12.19
"pc1","us-central1-a",0.14,"ssa",2,12.3
"pc1","us-central1-a",0.14,"ssa",3,13.49
"pc1","us-central1-a",0.14,"ssa",1,14.22
"pc1","us-central1-a",0.14,"ssa",4,11.88
"pc1","us-central1-a",0.14,"ssa",2,11.94
"pc1","us-central1-a",0.14,"ssa",3,13.22
"pc1","us-central1-a",0.14,"ssa",1,14.37
"pc1","us-central1-a",0.16,"ssa",4,15.04
"pc1","us-central1-a",0.16,"ssa",1,60.01
"pc1","us-central1-a",0.16,"ssa",3,60.65
"pc1","us-central1-a",0.16,"ssa",2,70.88
"pc1","us-central1-a",0.16,"ssa",1,11
"pc1","us-central1-a",0.16,"ssa",4,11.68
"pc1","us-central1-a",0.16,"ssa",2,13.08
"pc1","us-central1-a",0.16,"ssa",3,13.77
"pc1","us-central1-a",0.16,"ssa",3,11.19
"pc1","us-central1-a",0.16,"ssa",1,12.3
"pc1","us-central1-a",0.16,"ssa",4,12.58
"pc1","us-central1-a",0.16,"ssa",2,13.1
"pc1","us-central1-a",0.16,"ssa",3,10.23
"pc1","us-central1-a",0.16,"ssa",2,10.23
"pc1","us-central1-a",0.16,"ssa",4,10.4
"pc1","us-central1-a",0.16,"ssa",1,11.46
"pc1","us-central1-a",0.16,"ssa",4,11.92
"pc1","us-central1-a",0.16,"ssa",1,12.03
"pc1","us-central1-a",0.16,"ssa",3,12.76
"pc1","us-central1-a",0.16,"ssa",2,45.73
"pc1","us-central1-a",0.16,"ssa",2,11.55
"pc1","us-central1-a",0.16,"ssa",1,11.76
"pc1","us-central1-a",0.16,"ssa",4,11.8
"pc1","us-central1-a",0.16,"ssa",3,11.93
"pc1","us-central1-a",0.16,"ssa",1,10.68
"pc1","us-central1-a",0.16,"ssa",2,11.36
"pc1","us-central1-a",0.16,"ssa",3,11.9
"pc1","us-central1-a",0.16,"ssa",4,13.88
"pc1","us-central1-a",0.16,"ssa",2,10.22
"pc1","us-central1-a",0.16,"ssa",1,10.53
"pc1","us-central1-a",0.16,"ssa",3,11.63
"pc1","us-central1-a",0.16,"ssa",4,13.33
"pc1","us-central1-a",0.16,"ssa",3,10.22
"pc1","us-central1-a",0.16,"ssa",2,10.54
"pc1","us-central1-a",0.16,"ssa",1,11.15
"pc1","us-central1-a",0.16,"ssa",4,15.1
"pc1","us-central1-a",0.16,"ssa",3,10
"pc1","us-central1-a",0.16,"ssa",4,10.8
"pc1","us-central1-a",0.16,"ssa",2,11.23
"pc1","us-central1-a",0.16,"ssa",1,12.58
"pc1","us-central1-a",0.16,"ssa",1,10.96
"pc1","us-central1-a",0.16,"ssa",4,11.1
"pc1","us-central1-a",0.16,"ssa",2,11.92
"pc1","us-central1-a",0.16,"ssa",3,12.61
"pc1","us-central1-a",0.16,"ssa",4,14.69
"pc1","us-central1-a",0.16,"ssa",1,14.81
"pc1","us-central1-a",0.16,"ssa",2,15.22
"pc1","us-central1-a",0.16,"ssa",3,15.63
"pc1","us-central1-a",0.16,"ssa",4,10.76
"pc1","us-central1-a",0.16,"ssa",1,11.14
"pc1","us-central1-a",0.16,"ssa",3,11.69
"pc1","us-central1-a",0.16,"ssa",2,13.39
"pc1","us-central1-a",0.16,"ssa",3,9.94
"pc1","us-central1-a",0.16,"ssa",1,10.38
"pc1","us-central1-a",0.16,"ssa",2,12.95
"pc1","us-central1-a",0.16,"ssa",4,14.73
"pc1","us-central1-a",0.16,"ssa",4,10.56
"pc1","us-central1-a",0.16,"ssa",3,11.37
"pc1","us-central1-a",0.16,"ssa",2,11.39
"pc1","us-central1-a",0.16,"ssa",1,12.99
"pc1","us-central1-a",0.16,"ssa",1,10.17
"pc1","us-central1-a",0.16,"ssa",4,11.51
"pc1","us-central1-a",0.16,"ssa",3,12.32
"pc1","us-central1-a",0.16,"ssa",2,13.04
"pc1","us-central1-a",0.16,"ssa",3,13.56
"pc1","us-central1-a",0.16,"ssa",2,18.53
"pc1","us-central1-a",0.16,"ssa",4,19.23
"pc1","us-central1-a",0.16,"ssa",1,52.33
"pc1","us-central1-a",0.16,"ssa",4,10.13
"pc1","us-central1-a",0.16,"ssa",3,10.84
"pc1","us-central1-a",0.16,"ssa",1,12.59
"pc1","us-central1-a",0.16,"ssa",2,14.35
"pc1","us-central1-a",0.16,"ssa",4,10.35
"pc1","us-central1-a",0.16,"ssa",1,11.7
"pc1","us-central1-a",0.16,"ssa",2,11.89
"pc1","us-central1-a",0.16,"ssa",3,12.86
"pc1","us-central1-a",0.16,"ssa",1,9.8
"pc1","us-central1-a",0.16,"ssa",4,29.44
"pc1","us-central1-a",0.16,"ssa",3,31.78
"pc1","us-central1-a",0.16,"ssa",2,46.6
"pc1","us-central1-a",0.16,"ssa",3,11.95
"pc1","us-central1-a",0.16,"ssa",2,12.83
"pc1","us-central1-a",0.16,"ssa",4,13
"pc1","us-central1-a",0.16,"ssa",1,13.55
"pc1","us-central1-a",0.16,"ssa",1,9.48
"pc1","us-central1-a",0.16,"ssa",3,13.4
"pc1","us-central1-a",0.16,"ssa",4,44.59
"pc1","us-central1-a",0.16,"ssa",2,47.82
"pc1","us-central1-a",0.16,"ssa",2,10.34
"pc1","us-central1-a",0.16,"ssa",1,12.74
"pc1","us-central1-a",0.16,"ssa",3,13.22
"pc1","us-central1-a",0.16,"ssa",4,13.33
"pc1","us-central1-a",0.16,"ssa",1,19.31
"pc1","us-central1-a",0.16,"ssa",2,19.82
"pc1","us-central1-a",0.16,"ssa",3,21.56
"pc1","us-central1-a",0.16,"ssa",4,21.56
"pc1","us-central1-a",0.16,"ssa",4,10.49
"pc1","us-central1-a",0.16,"ssa",1,10.97
"pc1","us-central1-a",0.16,"ssa",3,11.11
"pc1","us-central1-a",0.16,"ssa",2,11.62
"pc1","us-central1-a",0.16,"ssa",4,10.46
"pc1","us-central1-a",0.16,"ssa",1,11.09
"pc1","us-central1-a",0.16,"ssa",3,11.16
"pc1","us-central1-a",0.16,"ssa",2,12.28
"pc1","us-central1-a",0.16,"ssa",3,26.59
"pc1","us-central1-a",0.16,"ssa",4,29.81
"pc1","us-central1-a",0.16,"ssa",2,35.05
"pc1","us-central1-a",0.16,"ssa",1,51.71
"pc1","us-central1-a",0.16,"ssa",3,14.85
"pc1","us-central1-a",0.16,"ssa",2,14.9
"pc1","us-central1-a",0.16,"ssa",4,15.56
"pc1","us-central1-a",0.16,"ssa",1,15.85
"pc1","us-central1-a",0.16,"ssa",1,10.74
"pc1","us-central1-a",0.16,"ssa",4,12.1
"pc1","us-central1-a",0.16,"ssa",3,13.11
"pc1","us-central1-a",0.16,"ssa",2,13.32
"pc1","us-central1-a",0.16,"ssa",1,10.46
"pc1","us-central1-a",0.16,"ssa",2,11.46
"pc1","us-central1-a",0.16,"ssa",3,12.24
"pc1","us-central1-a",0.16,"ssa",4,13.43
"pc1","us-central1-a",0.17,"ssa",1,13.93
"pc1","us-central1-a",0.17,"ssa",2,19.56
"pc1","us-central1-a",0.17,"ssa",4,22.24
"pc1","us-central1-a",0.17,"ssa",3,25.21
"pc1","us-central1-a",0.17,"ssa",3,14.94
"pc1","us-central1-a",0.17,"ssa",2,15.07
"pc1","us-central1-a",0.17,"ssa",4,16.09
"pc1","us-central1-a",0.17,"ssa",1,16.37
"pc1","us-central1-a",0.17,"ssa",2,10.24
"pc1","us-central1-a",0.17,"ssa",4,10.52
"pc1","us-central1-a",0.17,"ssa",3,10.93
"pc1","us-central1-a",0.17,"ssa",1,11.74
"pc1","us-central1-a",0.17,"ssa",4,9.97
"pc1","us-central1-a",0.17,"ssa",2,10.47
"pc1","us-central1-a",0.17,"ssa",1,10.78
"pc1","us-central1-a",0.17,"ssa",3,11.47
"pc1","us-central1-a",0.17,"ssa",2,10.06
"pc1","us-central1-a",0.17,"ssa",1,10.17
"pc1","us-central1-a",0.17,"ssa",4,11.24
"pc1","us-central1-a",0.17,"ssa",3,11.94
"pc1","us-central1-a",0.17,"ssa",4,10.66
"pc1","us-central1-a",0.17,"ssa",3,10.87
"pc1","us-central1-a",0.17,"ssa",2,11.58
"pc1","us-central1-a",0.17,"ssa",1,11.88
"pc1","us-central1-a",0.17,"ssa",4,10.67
"pc1","us-central1-a",0.17,"ssa",3,10.8
"pc1","us-central1-a",0.17,"ssa",2,11.42
"pc1","us-central1-a",0.17,"ssa",1,12.77
"pc1","us-central1-a",0.17,"ssa",4,10.14
"pc1","us-central1-a",0.17,"ssa",2,10.14
"pc1","us-central1-a",0.17,"ssa",1,10.52
"pc1","us-central1-a",0.17,"ssa",3,10.55
"pc1","us-central1-a",0.17,"ssa",2,9.94
"pc1","us-central1-a",0.17,"ssa",4,10.45
"pc1","us-central1-a",0.17,"ssa",1,10.85
"pc1","us-central1-a",0.17,"ssa",3,10.94
"pc1","us-central1-a",0.17,"ssa",1,14.65
"pc1","us-central1-a",0.17,"ssa",3,33.99
"pc1","us-central1-a",0.17,"ssa",4,34.79
"pc1","us-central1-a",0.17,"ssa",2,36.12
"pc1","us-central1-a",0.17,"ssa",4,10.21
"pc1","us-central1-a",0.17,"ssa",3,10.76
"pc1","us-central1-a",0.17,"ssa",1,12.12
"pc1","us-central1-a",0.17,"ssa",2,13.16
"pc1","us-central1-a",0.17,"ssa",4,9.83
"pc1","us-central1-a",0.17,"ssa",2,10.06
"pc1","us-central1-a",0.17,"ssa",1,10.28
"pc1","us-central1-a",0.17,"ssa",3,13.32
"pc1","us-central1-a",0.17,"ssa",4,17.7
"pc1","us-central1-a",0.17,"ssa",1,17.76
"pc1","us-central1-a",0.17,"ssa",3,22.95
"pc1","us-central1-a",0.17,"ssa",2,24.55
"pc1","us-central1-a",0.17,"ssa",4,10.04
"pc1","us-central1-a",0.17,"ssa",3,10.46
"pc1","us-central1-a",0.17,"ssa",1,10.67
"pc1","us-central1-a",0.17,"ssa",2,47.65
"pc1","us-central1-a",0.17,"ssa",3,9.97
"pc1","us-central1-a",0.17,"ssa",2,10.37
"pc1","us-central1-a",0.17,"ssa",4,10.93
"pc1","us-central1-a",0.17,"ssa",1,11.53
"pc1","us-central1-a",0.17,"ssa",4,9.78
"pc1","us-central1-a",0.17,"ssa",2,10.29
"pc1","us-central1-a",0.17,"ssa",3,10.29
"pc1","us-central1-a",0.17,"ssa",1,10.91
"pc1","us-central1-a",0.17,"ssa",1,9.09
"pc1","us-central1-a",0.17,"ssa",4,9.37
"pc1","us-central1-a",0.17,"ssa",2,11.08
"pc1","us-central1-a",0.17,"ssa",3,11.35
"pc1","us-central1-a",0.17,"ssa",3,10.17
"pc1","us-central1-a",0.17,"ssa",4,10.46
"pc1","us-central1-a",0.17,"ssa",2,10.49
"pc1","us-central1-a",0.17,"ssa",1,11.09
"pc1","us-central1-a",0.17,"ssa",4,9.2
"pc1","us-central1-a",0.17,"ssa",2,9.95
"pc1","us-central1-a",0.17,"ssa",1,10.99
"pc1","us-central1-a",0.17,"ssa",3,11.24
"pc1","us-central1-a",0.17,"ssa",4,9.77
"pc1","us-central1-a",0.17,"ssa",1,10.65
"pc1","us-central1-a",0.17,"ssa",2,11.96
"pc1","us-central1-a",0.17,"ssa",3,12.16
"pc1","us-central1-a",0.17,"ssa",4,9.84
"pc1","us-central1-a",0.17,"ssa",3,10.04
"pc1","us-central1-a",0.17,"ssa",1,10.87
"pc1","us-central1-a",0.17,"ssa",2,11.05
"pc1","us-central1-a",0.17,"ssa",4,9.21
"pc1","us-central1-a",0.17,"ssa",3,9.9
"pc1","us-central1-a",0.17,"ssa",2,11.62
"pc1","us-central1-a",0.17,"ssa",1,12.41
"pc1","us-central1-a",0.17,"ssa",4,9.36
"pc1","us-central1-a",0.17,"ssa",2,9.57
"pc1","us-central1-a",0.17,"ssa",1,10.77
"pc1","us-central1-a",0.17,"ssa",3,11.56
"pc1","us-central1-a",0.17,"ssa",4,10.43
"pc1","us-central1-a",0.17,"ssa",2,10.85
"pc1","us-central1-a",0.17,"ssa",3,11.13
"pc1","us-central1-a",0.17,"ssa",1,11.67
"pc1","us-central1-a",0.17,"ssa",3,15.89
"pc1","us-central1-a",0.17,"ssa",2,16.15
"pc1","us-central1-a",0.17,"ssa",1,18.74
"pc1","us-central1-a",0.17,"ssa",4,19.22
"pc1","us-central1-a",0.17,"ssa",1,9.87
"pc1","us-central1-a",0.17,"ssa",2,10.55
"pc1","us-central1-a",0.17,"ssa",3,10.64
"pc1","us-central1-a",0.17,"ssa",4,11.13
"pc1","us-central1-a",0.17,"ssa",2,9.43
"pc1","us-central1-a",0.17,"ssa",4,10.7
"pc1","us-central1-a",0.17,"ssa",1,10.87
"pc1","us-central1-a",0.17,"ssa",3,12.53
"pc1","us-central1-a",0.17,"ssa",4,10.22
"pc1","us-central1-a",0.17,"ssa",1,10.65
"pc1","us-central1-a",0.17,"ssa",2,10.64
"pc1","us-central1-a",0.17,"ssa",3,10.73
"pc1","us-central1-a",0.17,"ssa",2,9.85
"pc1","us-central1-a",0.17,"ssa",4,9.97
"pc1","us-central1-a",0.17,"ssa",1,10.36
"pc1","us-central1-a",0.17,"ssa",3,11.42
"pc1","us-central1-a",0.17,"ssa",4,9.56
"pc1","us-central1-a",0.17,"ssa",1,10.58
"pc1","us-central1-a",0.17,"ssa",2,11.47
"pc1","us-central1-a",0.17,"ssa",3,11.85
"pc1","us-central1-a",0.18,"ssa",3,9.2
"pc1","us-central1-a",0.18,"ssa",1,10.02
"pc1","us-central1-a",0.18,"ssa",4,10.18
"pc1","us-central1-a",0.18,"ssa",2,10.81
"pc1","us-central1-a",0.18,"ssa",3,9.4
"pc1","us-central1-a",0.18,"ssa",4,9.81
"pc1","us-central1-a",0.18,"ssa",2,12.39
"pc1","us-central1-a",0.18,"ssa",1,18.19
"pc1","us-central1-a",0.18,"ssa",3,8.29
"pc1","us-central1-a",0.18,"ssa",4,9.09
"pc1","us-central1-a",0.18,"ssa",2,11.62
"pc1","us-central1-a",0.18,"ssa",1,13.32
"pc1","us-central1-a",0.18,"ssa",2,9.39
"pc1","us-central1-a",0.18,"ssa",3,9.46
"pc1","us-central1-a",0.18,"ssa",4,10.06
"pc1","us-central1-a",0.18,"ssa",1,10.15
"pc1","us-central1-a",0.18,"ssa",2,9.07
"pc1","us-central1-a",0.18,"ssa",3,9.15
"pc1","us-central1-a",0.18,"ssa",4,9.55
"pc1","us-central1-a",0.18,"ssa",1,11.17
"pc1","us-central1-a",0.18,"ssa",3,11.93
"pc1","us-central1-a",0.18,"ssa",1,28.56
"pc1","us-central1-a",0.18,"ssa",4,36.01
"pc1","us-central1-a",0.18,"ssa",2,50.91
"pc1","us-central1-a",0.18,"ssa",3,9.71
"pc1","us-central1-a",0.18,"ssa",1,9.92
"pc1","us-central1-a",0.18,"ssa",4,10.09
"pc1","us-central1-a",0.18,"ssa",2,10.21
"pc1","us-central1-a",0.18,"ssa",3,9.25
"pc1","us-central1-a",0.18,"ssa",4,9.55
"pc1","us-central1-a",0.18,"ssa",1,10.08
"pc1","us-central1-a",0.18,"ssa",2,10.87
"pc1","us-central1-a",0.18,"ssa",3,9.73
"pc1","us-central1-a",0.18,"ssa",2,10.03
"pc1","us-central1-a",0.18,"ssa",1,10.47
"pc1","us-central1-a",0.18,"ssa",4,11.31
"pc1","us-central1-a",0.18,"ssa",3,9.68
"pc1","us-central1-a",0.18,"ssa",2,9.8
"pc1","us-central1-a",0.18,"ssa",1,10.29
"pc1","us-central1-a",0.18,"ssa",4,11.08
"pc1","us-central1-a",0.18,"ssa",3,15.41
"pc1","us-central1-a",0.18,"ssa",4,19.77
"pc1","us-central1-a",0.18,"ssa",1,20.33
"pc1","us-central1-a",0.18,"ssa",2,20.34
"pc1","us-central1-a",0.18,"ssa",3,10.03
"pc1","us-central1-a",0.18,"ssa",2,10.54
"pc1","us-central1-a",0.18,"ssa",4,10.92
"pc1","us-central1-a",0.18,"ssa",1,11.77
"pc1","us-central1-a",0.18,"ssa",1,9.36
"pc1","us-central1-a",0.18,"ssa",3,9.36
"pc1","us-central1-a",0.18,"ssa",2,9.65
"pc1","us-central1-a",0.18,"ssa",4,9.83
"pc1","us-central1-a",0.18,"ssa",3,9.22
"pc1","us-central1-a",0.18,"ssa",2,10.27
"pc1","us-central1-a",0.18,"ssa",1,10.32
"pc1","us-central1-a",0.18,"ssa",4,11.21
"pc1","us-central1-a",0.18,"ssa",3,8.86
"pc1","us-central1-a",0.18,"ssa",1,9.57
"pc1","us-central1-a",0.18,"ssa",2,9.67
"pc1","us-central1-a",0.18,"ssa",4,10.24
"pc1","us-central1-a",0.18,"ssa",3,9.17
"pc1","us-central1-a",0.18,"ssa",4,9.38
"pc1","us-central1-a",0.18,"ssa",1,9.99
"pc1","us-central1-a",0.18,"ssa",2,9.99
"pc1","us-central1-a",0.18,"ssa",3,9.07
"pc1","us-central1-a",0.18,"ssa",2,9.88
"pc1","us-central1-a",0.18,"ssa",4,10.16
"pc1","us-central1-a",0.18,"ssa",1,10.93
"pc1","us-central1-a",0.18,"ssa",3,9.19
"pc1","us-central1-a",0.18,"ssa",1,9.32
"pc1","us-central1-a",0.18,"ssa",2,10.31
"pc1","us-central1-a",0.18,"ssa",4,10.63
"pc1","us-central1-a",0.18,"ssa",2,8.82
"pc1","us-central1-a",0.18,"ssa",1,9.23
"pc1","us-central1-a",0.18,"ssa",4,9.6
"pc1","us-central1-a",0.18,"ssa",3,9.93
"pc1","us-central1-a",0.18,"ssa",2,9.42
"pc1","us-central1-a",0.18,"ssa",3,9.61
"pc1","us-central1-a",0.18,"ssa",4,10.66
"pc1","us-central1-a",0.18,"ssa",1,12.68
"pc1","us-central1-a",0.18,"ssa",1,9.54
"pc1","us-central1-a",0.18,"ssa",3,9.53
"pc1","us-central1-a",0.18,"ssa",4,10.02
"pc1","us-central1-a",0.18,"ssa",2,10.73
"pc1","us-central1-a",0.18,"ssa",2,9.29
"pc1","us-central1-a",0.18,"ssa",3,9.57
"pc1","us-central1-a",0.18,"ssa",1,9.89
"pc1","us-central1-a",0.18,"ssa",4,10.66
"pc1","us-central1-a",0.18,"ssa",1,9.15
"pc1","us-central1-a",0.18,"ssa",3,9.15
"pc1","us-central1-a",0.18,"ssa",2,9.97
"pc1","us-central1-a",0.18,"ssa",4,11.45
"pc1","us-central1-a",0.18,"ssa",1,8.97
"pc1","us-central1-a",0.18,"ssa",3,9.32
"pc1","us-central1-a",0.18,"ssa",2,9.45
"pc1","us-central1-a",0.18,"ssa",4,10.5
"pc1","us-central1-a",0.18,"ssa",3,9.03
"pc1","us-central1-a",0.18,"ssa",4,16.38
"pc1","us-central1-a",0.18,"ssa",1,21.3
"pc1","us-central1-a",0.18,"ssa",2,21.91
"pc1","us-central1-a",0.18,"ssa",1,10.9
"pc1","us-central1-a",0.18,"ssa",2,11.18
"pc1","us-central1-a",0.18,"ssa",4,37.19
"pc1","us-central1-a",0.18,"ssa",3,46.86
"pc1","us-central1-a",0.18,"ssa",3,8.7
"pc1","us-central1-a",0.18,"ssa",4,9.39
"pc1","us-central1-a",0.18,"ssa",2,9.92
"pc1","us-central1-a",0.18,"ssa",1,11.31
"pc1","us-central1-a",0.18,"ssa",4,9.24
"pc1","us-central1-a",0.18,"ssa",1,9.66
"pc1","us-central1-a",0.18,"ssa",3,9.83
"pc1","us-central1-a",0.18,"ssa",2,10.15
"pc1","us-central1-a",0.18,"ssa",3,9.43
"pc1","us-central1-a",0.18,"ssa",2,9.65
"pc1","us-central1-a",0.18,"ssa",4,9.92
"pc1","us-central1-a",0.18,"ssa",1,10.07
"pc1","us-central1-a",0.18,"ssa",3,9.53
"pc1","us-central1-a",0.18,"ssa",2,9.76
"pc1","us-central1-a",0.18,"ssa",4,10.14
"pc1","us-central1-a",0.18,"ssa",1,10.73
"pc1","us-central1-a",0.19,"ssa",4,10.21
"pc1","us-central1-a",0.19,"ssa",2,10.93
"pc1","us-central1-a",0.19,"ssa",1,45.31
"pc1","us-central1-a",0.19,"ssa",3,47.3
"pc1","us-central1-a",0.19,"ssa",2,9.22
"pc1","us-central1-a",0.19,"ssa",4,9.41
"pc1","us-central1-a",0.19,"ssa",3,9.61
"pc1","us-central1-a",0.19,"ssa",1,9.94
"pc1","us-central1-a",0.19,"ssa",2,13.23
"pc1","us-central1-a",0.19,"ssa",4,13.23
"pc1","us-central1-a",0.19,"ssa",1,13.23
"pc1","us-central1-a",0.19,"ssa",3,14.27
"pc1","us-central1-a",0.19,"ssa",3,13.57
"pc1","us-central1-a",0.19,"ssa",4,16.18
"pc1","us-central1-a",0.19,"ssa",1,20.89
"pc1","us-central1-a",0.19,"ssa",2,21.35
"pc1","us-central1-a",0.19,"ssa",4,9.34
"pc1","us-central1-a",0.19,"ssa",2,9.54
"pc1","us-central1-a",0.19,"ssa",3,9.83
"pc1","us-central1-a",0.19,"ssa",1,9.94
"pc1","us-central1-a",0.19,"ssa",3,8.76
"pc1","us-central1-a",0.19,"ssa",4,8.91
"pc1","us-central1-a",0.19,"ssa",2,9.16
"pc1","us-central1-a",0.19,"ssa",1,10.45
"pc1","us-central1-a",0.19,"ssa",4,9.15
"pc1","us-central1-a",0.19,"ssa",3,9.15
"pc1","us-central1-a",0.19,"ssa",1,9.36
"pc1","us-central1-a",0.19,"ssa",2,10.35
"pc1","us-central1-a",0.19,"ssa",4,8.57
"pc1","us-central1-a",0.19,"ssa",2,8.8
"pc1","us-central1-a",0.19,"ssa",3,9.28
"pc1","us-central1-a",0.19,"ssa",1,10.8
"pc1","us-central1-a",0.19,"ssa",3,8.42
"pc1","us-central1-a",0.19,"ssa",4,8.43
"pc1","us-central1-a",0.19,"ssa",2,8.74
"pc1","us-central1-a",0.19,"ssa",1,10.03
"pc1","us-central1-a",0.19,"ssa",4,8.36
"pc1","us-central1-a",0.19,"ssa",1,8.82
"pc1","us-central1-a",0.19,"ssa",3,9.21
"pc1","us-central1-a",0.19,"ssa",2,9.56
"pc1","us-central1-a",0.19,"ssa",2,8.38
"pc1","us-central1-a",0.19,"ssa",3,8.69
"pc1","us-central1-a",0.19,"ssa",4,8.88
"pc1","us-central1-a",0.19,"ssa",1,9.81
"pc1","us-central1-a",0.19,"ssa",2,8.84
"pc1","us-central1-a",0.19,"ssa",4,10.06
"pc1","us-central1-a",0.19,"ssa",3,10.42
"pc1","us-central1-a",0.19,"ssa",1,10.47
"pc1","us-central1-a",0.19,"ssa",4,8.66
"pc1","us-central1-a",0.19,"ssa",3,8.81
"pc1","us-central1-a",0.19,"ssa",1,9.02
"pc1","us-central1-a",0.19,"ssa",2,9.58
"pc1","us-central1-a",0.19,"ssa",2,8.48
"pc1","us-central1-a",0.19,"ssa",4,8.67
"pc1","us-central1-a",0.19,"ssa",1,9.29
"pc1","us-central1-a",0.19,"ssa",3,10.96
"pc1","us-central1-a",0.19,"ssa",4,8.14
"pc1","us-central1-a",0.19,"ssa",3,9.04
"pc1","us-central1-a",0.19,"ssa",2,9.46
"pc1","us-central1-a",0.19,"ssa",1,9.58
"pc1","us-central1-a",0.19,"ssa",1,8.68
"pc1","us-central1-a",0.19,"ssa",4,8.85
"pc1","us-central1-a",0.19,"ssa",3,9.05
"pc1","us-central1-a",0.19,"ssa",2,9.17
"pc1","us-central1-a",0.19,"ssa",2,8.68
"pc1","us-central1-a",0.19,"ssa",4,8.87
"pc1","us-central1-a",0.19,"ssa",1,9.17
"pc1","us-central1-a",0.19,"ssa",3,9.26
"pc1","us-central1-a",0.19,"ssa",3,8.17
"pc1","us-central1-a",0.19,"ssa",4,8.45
"pc1","us-central1-a",0.19,"ssa",2,9.66
"pc1","us-central1-a",0.19,"ssa",1,10.16
"pc1","us-central1-a",0.19,"ssa",3,8.78
"pc1","us-central1-a",0.19,"ssa",1,9.39
"pc1","us-central1-a",0.19,"ssa",4,9.5
"pc1","us-central1-a",0.19,"ssa",2,12.72
"pc1","us-central1-a",0.19,"ssa",3,20.36
"pc1","us-central1-a",0.19,"ssa",2,23.56
"pc1","us-central1-a",0.19,"ssa",1,25.1
"pc1","us-central1-a",0.19,"ssa",4,25.39
"pc1","us-central1-a",0.19,"ssa",3,8.56
"pc1","us-central1-a",0.19,"ssa",4,8.65
"pc1","us-central1-a",0.19,"ssa",2,9.68
"pc1","us-central1-a",0.19,"ssa",1,10.19
"pc1","us-central1-a",0.19,"ssa",3,13.73
"pc1","us-central1-a",0.19,"ssa",2,15.29
"pc1","us-central1-a",0.19,"ssa",4,17.75
"pc1","us-central1-a",0.19,"ssa",1,18.15
"pc1","us-central1-a",0.19,"ssa",2,10.01
"pc1","us-central1-a",0.19,"ssa",1,11.6
"pc1","us-central1-a",0.19,"ssa",4,34.23
"pc1","us-central1-a",0.19,"ssa",3,46.18
"pc1","us-central1-a",0.19,"ssa",4,8.73
"pc1","us-central1-a",0.19,"ssa",3,8.74
"pc1","us-central1-a",0.19,"ssa",2,9.04
"pc1","us-central1-a",0.19,"ssa",1,9.57
"pc1","us-central1-a",0.19,"ssa",4,8.35
"pc1","us-central1-a",0.19,"ssa",1,8.95
"pc1","us-central1-a",0.19,"ssa",3,9.09
"pc1","us-central1-a",0.19,"ssa",2,10.44
"pc1","us-central1-a",0.19,"ssa",2,8.63
"pc1","us-central1-a",0.19,"ssa",3,8.92
"pc1","us-central1-a",0.19,"ssa",1,9.33
"pc1","us-central1-a",0.19,"ssa",4,9.32
"pc1","us-central1-a",0.19,"ssa",4,8.6
"pc1","us-central1-a",0.19,"ssa",3,8.83
"pc1","us-central1-a",0.19,"ssa",2,9.03
"pc1","us-central1-a",0.19,"ssa",1,9.91
"pc1","us-central1-a",0.19,"ssa",3,9.08
"pc1","us-central1-a",0.19,"ssa",4,9.17
"pc1","us-central1-a",0.19,"ssa",2,9.2
