11.8; 25; 0; 100; 30;
0; 16.7; 25; 100; 15.8;
7.7; 16.7; 25; 100; 11.1;
0; 14.3; 0; 100; 5.9;
3.4; 16.7; 25; 100; 25;
10; 14.3; 25; 100; 14.3;
0; 0; 25; 100; 16.7;
6.7; 0; 12.5; 100; 10.5;
10; 16.7; 0; 100; 14.3;
5.9; 16.7; 20; 100; 42.9;
5.9; 28.6; 0; 100; 6.2;
8.3; 14.3; 25; 100; 11.8;
6.3; 14.3; 0; 100; 29.4;
20; 25; 0; 100; 11.1;
5.9; 0; 0; 100; 21.4;
0; 18.2; 14.3; 100; 12.5;
10; 16.7; 40; 100; 11.1;
7.7; 25; 0; 100; 13.3;
0; 14.3; 0; 100; 10.5;
9.1; 16.7; 14.3; 100; 0;
7.7; 0; 0; 100; 11.8;
0; 0; 25; 100; 17.6;
7.1; 14.3; 28.6; 100; 11.8;
0; 16.7; 25; 100; 11.8;
5.6; 12.5; 0; 100; 21.4;
5.9; 0; 0; 100; 16.7;
5; 16.7; 25; 100; 16.7;
5.3; 11.1; 11.1; 100; 11.1;
0; 0; 25; 100; 40.9;
7.7; 28.6; 0; 100; 17.6;
0; 14.3; 25; 100; 15.4;
5.9; 0; 20; 100; 25;
15; 16.7; 83.3; 100; 15.4;
0; 0; 0; 100; 9.1;
5.6; 10; 25; 100; 35;
7.7; 14.3; 20; 100; 11.8;
7.1; 14.3; 25; 100; 15.4;
11.1; 16.7; 16.7; 100; 10.5;
7.7; 16.7; 0; 100; 28.6;
15.4; 0; 0; 100; 11.8;
13.3; 14.3; 25; 100; 0;
6.7; 16.7; 0; 100; 18.2;
7.1; 14.3; 0; 100; 16.7;
7.1; 14.3; 0; 100; 21.1;
10.5; 8.3; 0; 100; 11.1;
7.1; 12.5; 20; 100; 16.7;
0; 14.3; 11.1; 100; 13.3;
8.3; 0; 40; 100; 0;
0; 14.3; 25; 100; 19;
6.3; 12.5; 0; 100; 26.7;
5.9; 28.6; 28.6; 100; 14.3;
7.7; 0; 33.3; 100; 20;
